"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
Vietnam,10696630.0,1594.0,43065.0,,9355040.0,5448.0,1298525.0,340.0,108075.0,435.0,85811485.0,867006.0,98974502.0,Asia
Argentina,9135308.0,3615.0,128776.0,6.0,8895999.0,,110533.0,300.0,198721.0,2801.0,35716069.0,776936.0,45970438.0,South America
Japan,8338211.0,38627.0,30039.0,34.0,7951587.0,26801.0,356585.0,139.0,66306.0,239.0,50444181.0,401136.0,125753381.0,Asia
Netherlands,8069451.0,1008.0,22294.0,,7989151.0,4694.0,58006.0,55.0,468999.0,1296.0,21107399.0,1226769.0,17205687.0,Europe
Iran,7228051.0,368.0,141224.0,8.0,7020835.0,1967.0,65992.0,737.0,84046.0,1642.0,51771715.0,601990.0,86000969.0,Asia
Australia,6593795.0,42171.0,7794.0,21.0,6199822.0,47638.0,386179.0,129.0,253096.0,299.0,70885598.0,2720873.0,26052516.0,Australia/Oceania
Colombia,6095316.0,,139821.0,,5928829.0,,26666.0,342.0,117453.0,2694.0,34675581.0,668176.0,51895912.0,South America
Indonesia,6050776.0,257.0,156458.0,5.0,5889534.0,293.0,4784.0,2771.0,21693.0,561.0,97245391.0,348642.0,278926112.0,Asia
Poland,6003436.0,139.0,116207.0,,5335112.0,12.0,552117.0,981.0,158951.0,3077.0,36224215.0,959094.0,37769194.0,Europe
Mexico,5750482.0,1065.0,324588.0,26.0,5048923.0,668.0,376971.0,4798.0,43742.0,2469.0,15855490.0,120608.0,131463005.0,North America
Ukraine,5008931.0,429.0,108491.0,6.0,,,,177.0,115832.0,2509.0,19521252.0,451430.0,43243125.0,Europe
Malaysia,4478112.0,2239.0,35615.0,3.0,4411762.0,2603.0,30735.0,45.0,135125.0,1075.0,59316942.0,1789860.0,33140550.0,Asia
Thailand,4373846.0,6094.0,29475.0,51.0,4273599.0,8601.0,70772.0,1496.0,62370.0,420.0,17270775.0,246278.0,70127121.0,Asia
Austria,4212492.0,3335.0,18303.0,,4135885.0,4886.0,58304.0,58.0,462790.0,2011.0,185034905.0,20328176.0,9102386.0,Europe
Belgium,4124555.0,2190.0,31645.0,11.0,3941350.0,6222.0,151560.0,117.0,353014.0,2708.0,33846023.0,2896825.0,11683836.0,Europe
Israel,4108401.0,3032.0,10800.0,9.0,4081150.0,3404.0,16451.0,150.0,440532.0,1158.0,41373364.0,4436346.0,9326000.0,Asia
Portugal,4066674.0,,22583.0,,,,,61.0,401006.0,2227.0,41903714.0,4132034.0,10141184.0,Europe
Czechia,3915848.0,143.0,40254.0,,3871623.0,1155.0,3971.0,14.0,364398.0,3746.0,55323981.0,5148290.0,10746089.0,Europe
South Africa,3891793.0,4344.0,100755.0,2.0,3710696.0,2349.0,80342.0,192.0,64110.0,1660.0,24885511.0,409939.0,60705378.0,Africa
Canada,3823829.0,2483.0,40258.0,30.0,3501516.0,1952.0,282055.0,423.0,99682.0,1049.0,61436458.0,1601565.0,38360271.0,North America
Philippines,3688132.0,210.0,60458.0,3.0,3624769.0,310.0,2905.0,289.0,32840.0,538.0,29827732.0,265595.0,112305239.0,Asia
Switzerland,3631881.0,,13882.0,,3551493.0,5604.0,66506.0,78.0,413991.0,1582.0,20927607.0,2385498.0,8772845.0,Europe
Chile,3605522.0,4626.0,57722.0,8.0,3468131.0,3406.0,79669.0,159.0,185634.0,2972.0,37693651.0,1940700.0,19422708.0,South America
Peru,3572423.0,504.0,213040.0,17.0,,,,248.0,105600.0,6297.0,30251229.0,894220.0,33829721.0,South America
Greece,3392575.0,3269.0,29547.0,11.0,3306014.0,4247.0,57014.0,176.0,328484.0,2861.0,81233888.0,7865420.0,10327978.0,Europe
Denmark,2976667.0,452.0,6287.0,2.0,2960386.0,617.0,9994.0,12.0,510551.0,1078.0,127345763.0,21842056.0,5830301.0,Europe
Romania,2903072.0,282.0,65612.0,6.0,,,,138.0,152809.0,3454.0,22954921.0,1208277.0,18998054.0,Europe
Sweden,2504894.0,,18864.0,,2477725.0,1214.0,8305.0,9.0,245172.0,1846.0,18553837.0,1815996.0,10216893.0,Europe
Iraq,2326458.0,102.0,25216.0,,2299985.0,102.0,1257.0,10.0,55514.0,602.0,18529376.0,442145.0,41907923.0,Asia
Serbia,2012836.0,239.0,16049.0,3.0,1988209.0,920.0,8578.0,12.0,232117.0,1851.0,9596815.0,1106689.0,8671646.0,Europe
Bangladesh,1953012.0,33.0,29127.0,,1899419.0,269.0,24466.0,1273.0,11642.0,174.0,14051455.0,83762.0,167754121.0,Asia
Hungary,1909948.0,,46343.0,,1821435.0,,42170.0,29.0,198652.0,4820.0,11394556.0,1185138.0,9614540.0,Europe
Slovakia,1787093.0,179.0,20041.0,13.0,1761664.0,727.0,5388.0,30.0,327032.0,3667.0,7127129.0,1304241.0,5464581.0,Europe
Jordan,1694216.0,,14048.0,,1678941.0,,1227.0,124.0,163026.0,1352.0,16670254.0,1604092.0,10392333.0,Asia
Georgia,1655221.0,,16811.0,,1637293.0,,1117.0,,416422.0,4229.0,16920079.0,4256767.0,3974866.0,Asia
Ireland,1535451.0,,7203.0,,1499879.0,1933.0,28369.0,28.0,304604.0,1429.0,12144747.0,2409284.0,5040811.0,Europe
Pakistan,1529249.0,84.0,30376.0,,1494141.0,,4732.0,109.0,6681.0,133.0,28350449.0,123854.0,228902267.0,Asia
Norway,1429771.0,54.0,3061.0,,,,,20.0,259938.0,557.0,11002430.0,2000288.0,5500423.0,Europe
Kazakhstan,1305644.0,8.0,13661.0,,1291818.0,149.0,165.0,24.0,68016.0,712.0,11575012.0,602984.0,19196214.0,Asia
Singapore,1242884.0,2651.0,1363.0,1.0,1166037.0,3897.0,75484.0,8.0,209371.0,230.0,23767171.0,4003711.0,5936285.0,Asia
Hong Kong,1208506.0,259.0,9361.0,1.0,,,,5.0,158793.0,1230.0,44972952.0,5909258.0,7610592.0,Asia
Morocco,1165795.0,89.0,16071.0,,1149054.0,39.0,670.0,293.0,30900.0,426.0,11237010.0,297845.0,37727727.0,Africa
Bulgaria,1161630.0,126.0,37048.0,3.0,1014483.0,181.0,110099.0,54.0,169562.0,5408.0,9926953.0,1449026.0,6850776.0,Europe
Croatia,1131450.0,345.0,15930.0,5.0,1111405.0,628.0,4115.0,15.0,278820.0,3926.0,4838151.0,1192252.0,4057992.0,Europe
Cuba,1104589.0,93.0,8529.0,,1095534.0,92.0,526.0,23.0,97633.0,754.0,12920253.0,1142000.0,11313704.0,North America
Lebanon,1098034.0,78.0,10408.0,1.0,1084853.0,,2773.0,186.0,162230.0,1538.0,4795578.0,708528.0,6768365.0,Asia
Finland,1069740.0,,4284.0,,,,,21.0,192510.0,771.0,10832080.0,1949339.0,5556797.0,Europe
Lithuania,1060620.0,26.0,9129.0,2.0,1032608.0,128.0,18883.0,11.0,400025.0,3443.0,9954903.0,3754609.0,2651382.0,Europe
New Zealand,1043683.0,5828.0,923.0,14.0,989005.0,5719.0,53755.0,,208649.0,185.0,7127584.0,1424918.0,5002100.0,Australia/Oceania
Tunisia,1041197.0,,28575.0,,,,,29.0,86409.0,2371.0,4592916.0,381167.0,12049612.0,Africa
Slovenia,1019704.0,236.0,6624.0,2.0,1004046.0,487.0,9034.0,9.0,490367.0,3185.0,2657368.0,1277905.0,2079472.0,Europe
Belarus,982867.0,,6978.0,,,,,,104078.0,739.0,13220483.0,1399953.0,9443518.0,Europe
Nepal,978998.0,7.0,11952.0,,966904.0,15.0,142.0,,32508.0,397.0,5669140.0,188246.0,30115516.0,Asia
Bolivia,906146.0,63.0,21943.0,,863665.0,231.0,20538.0,220.0,75699.0,1833.0,2705422.0,226009.0,11970425.0,South America
Uruguay,902540.0,,7213.0,,892434.0,,2893.0,18.0,258148.0,2063.0,6114822.0,1748983.0,3496216.0,South America
UAE,902484.0,323.0,2302.0,,886128.0,303.0,14054.0,,89235.0,228.0,159103283.0,15731612.0,10113603.0,Asia
Ecuador,872268.0,,35607.0,,,,,759.0,48076.0,1963.0,2470170.0,136147.0,18143427.0,South America
Costa Rica,866164.0,,8444.0,,841683.0,,16037.0,48.0,167181.0,1630.0,4401922.0,849627.0,5181007.0,North America
Guatemala,852503.0,71.0,17822.0,5.0,832497.0,136.0,2184.0,5.0,45996.0,962.0,4543522.0,245139.0,18534484.0,North America
Latvia,825699.0,,5798.0,,816253.0,,3648.0,6.0,446985.0,3139.0,7217715.0,3907244.0,1847265.0,Europe
DPRK,820620.0,296180.0,42.0,15.0,496028.0,252425.0,324550.0,,31575.0,2.0,,,25989838.0,Asia
Panama,808443.0,2166.0,8205.0,2.0,775621.0,2200.0,24617.0,16.0,182015.0,1847.0,6030317.0,1357683.0,4441624.0,North America
Azerbaijan,792638.0,,9709.0,,782869.0,,60.0,,76881.0,942.0,6838458.0,663292.0,10309882.0,Asia
Taiwan,768504.0,68730.0,1068.0,19.0,60634.0,14491.0,706802.0,,32159.0,45.0,16207475.0,678214.0,23897291.0,Asia
Saudi Arabia,759226.0,431.0,9116.0,2.0,743921.0,349.0,6189.0,61.0,21192.0,254.0,42144668.0,1176355.0,35826487.0,Asia
Sri Lanka,663671.0,8.0,16511.0,,646921.0,763.0,239.0,,30753.0,765.0,6486117.0,300548.0,21580952.0,Asia
Paraguay,649718.0,,18872.0,,624673.0,,6173.0,2.0,89049.0,2587.0,2633737.0,360975.0,7296184.0,South America
Kuwait,632074.0,,2555.0,,629114.0,,405.0,3.0,144029.0,582.0,8071763.0,1839285.0,4388532.0,Asia
Myanmar,613140.0,4.0,19434.0,,592089.0,8.0,1617.0,,11130.0,353.0,8083326.0,146726.0,55091123.0,Asia
Palestine,582119.0,,5353.0,,576684.0,,82.0,17.0,109362.0,1006.0,3078533.0,578362.0,5322852.0,Asia
Dominican Republic,580412.0,,4376.0,,575583.0,,453.0,1.0,52521.0,396.0,3305829.0,299140.0,11051104.0,North America
Bahrain,577652.0,655.0,1479.0,,570461.0,703.0,5712.0,4.0,318795.0,816.0,9784846.0,5400073.0,1811984.0,Asia
Estonia,573922.0,,2556.0,,514836.0,,56530.0,3.0,432105.0,1924.0,3345340.0,2518700.0,1328201.0,Europe
Venezuela,523020.0,99.0,5712.0,1.0,516225.0,55.0,1083.0,230.0,18491.0,202.0,3359014.0,118754.0,28285471.0,South America
Moldova,516986.0,,11489.0,,504142.0,,1355.0,49.0,128717.0,2860.0,3216305.0,800782.0,4016453.0,Europe
Egypt,515645.0,,24613.0,,442182.0,,48850.0,122.0,4867.0,232.0,3693367.0,34863.0,105938949.0,Africa
Libya,501904.0,,6430.0,,490973.0,,4501.0,101.0,71234.0,913.0,2477219.0,351587.0,7045811.0,Africa
Cyprus,477711.0,,1032.0,,124370.0,,352309.0,60.0,390358.0,843.0,9477138.0,7744177.0,1223776.0,Asia
Ethiopia,470949.0,12.0,7510.0,,455757.0,,7682.0,8.0,3915.0,62.0,4838982.0,40231.0,120280719.0,Africa
Mongolia,469885.0,,2179.0,,313256.0,,154450.0,192.0,139147.0,645.0,4030048.0,1193420.0,3376889.0,Asia
Honduras,424390.0,,10896.0,,132358.0,,281136.0,105.0,41612.0,1068.0,1365056.0,133845.0,10198820.0,North America
Armenia,422896.0,,8623.0,,412048.0,,2225.0,,142217.0,2900.0,3068217.0,1031823.0,2973588.0,Asia
Réunion,405980.0,,762.0,,395430.0,,9788.0,10.0,447486.0,840.0,1603660.0,1767611.0,907247.0,Africa
Oman,389408.0,11.0,4260.0,1.0,384592.0,49.0,556.0,2.0,72798.0,796.0,25000000.0,4673664.0,5349122.0,Asia
Bosnia and Herzegovina,377511.0,,15778.0,,,,,,116418.0,4866.0,1767199.0,544976.0,3242712.0,Europe
Qatar,366179.0,145.0,677.0,,364474.0,142.0,1028.0,1.0,130415.0,241.0,3487616.0,1242115.0,2807805.0,Asia
Kenya,324026.0,15.0,5649.0,,318142.0,12.0,235.0,,5788.0,101.0,3630986.0,64859.0,55983040.0,Africa
Zambia,320627.0,36.0,3983.0,,316076.0,79.0,568.0,,16574.0,206.0,3453802.0,178535.0,19345205.0,Africa
North Macedonia,310683.0,,9289.0,,300760.0,,634.0,,149136.0,4459.0,2034606.0,976667.0,2083214.0,Europe
Botswana,306324.0,,2690.0,,303026.0,,608.0,1.0,125527.0,1102.0,2026898.0,830595.0,2440297.0,Africa
Albania,275615.0,41.0,3497.0,,271857.0,31.0,261.0,2.0,95969.0,1218.0,1817871.0,632979.0,2871928.0,Europe
Algeria,265818.0,2.0,6875.0,,178374.0,3.0,80569.0,6.0,5864.0,152.0,230861.0,5093.0,45329850.0,Africa
Nigeria,255859.0,,3143.0,,249943.0,,2773.0,11.0,1186.0,15.0,5114703.0,23714.0,215679427.0,Africa
Zimbabwe,249262.0,56.0,5483.0,1.0,242500.0,83.0,1279.0,12.0,16327.0,359.0,2288322.0,149887.0,15267032.0,Africa
Luxembourg,244182.0,,1073.0,,235939.0,,7170.0,,378578.0,1664.0,4248188.0,6586358.0,644998.0,Europe
Uzbekistan,238802.0,14.0,1637.0,,236974.0,28.0,191.0,23.0,6947.0,48.0,1377915.0,40085.0,34375167.0,Asia
Montenegro,236277.0,65.0,2719.0,1.0,232955.0,70.0,603.0,6.0,376109.0,4328.0,2465201.0,3924142.0,628214.0,Europe
Mozambique,225498.0,5.0,2201.0,,223190.0,,107.0,13.0,6856.0,67.0,1320180.0,40139.0,32890330.0,Africa
Laos,209386.0,,754.0,,,,,,28020.0,101.0,1232128.0,164883.0,7472747.0,Asia
Kyrgyzstan,200993.0,,2991.0,,196406.0,,1596.0,131.0,29886.0,445.0,1907195.0,283588.0,6725226.0,Asia
Iceland,186545.0,,120.0,,,,,,540115.0,347.0,2264004.0,6555110.0,345380.0,Europe
Maldives,179483.0,,298.0,,163687.0,,15498.0,25.0,321467.0,534.0,2213831.0,3965137.0,558324.0,Asia
Afghanistan,179279.0,36.0,7691.0,1.0,162202.0,47.0,9386.0,1124.0,4420.0,190.0,951337.0,23452.0,40565438.0,Asia
Uganda,164069.0,,3596.0,,100205.0,,60268.0,2.0,3387.0,74.0,2612795.0,53941.0,48437755.0,Africa
El Salvador,162089.0,,4129.0,,150662.0,,7298.0,8.0,24756.0,631.0,1950448.0,297899.0,6547336.0,North America
Ghana,161280.0,,1445.0,,159788.0,,47.0,1.0,4996.0,45.0,2442206.0,75647.0,32284169.0,Africa
Namibia,160074.0,,4028.0,,153662.0,,2384.0,,60938.0,1533.0,1018783.0,387836.0,2626842.0,Africa
Trinidad and Tobago,155147.0,504.0,3874.0,3.0,141354.0,,9919.0,18.0,110193.0,2752.0,726218.0,515797.0,1407953.0,North America
Martinique,153253.0,,926.0,,104.0,,152223.0,8.0,408978.0,2471.0,828928.0,2212115.0,374722.0,North America
Brunei,144659.0,248.0,220.0,,142788.0,261.0,1651.0,,324854.0,494.0,717784.0,1611897.0,445304.0,Asia
Guadeloupe,140130.0,,854.0,,2250.0,,137026.0,19.0,350104.0,2134.0,938039.0,2343621.0,400252.0,North America
Cambodia,136262.0,,3056.0,,133194.0,5.0,12.0,,7945.0,178.0,2961934.0,172696.0,17151132.0,Asia
Jamaica,132614.0,634.0,3004.0,9.0,84883.0,,44727.0,,44422.0,1006.0,1031235.0,345437.0,2985309.0,North America
Rwanda,129910.0,3.0,1459.0,,45522.0,,82929.0,,9586.0,108.0,5347964.0,394634.0,13551716.0,Africa
Cameroon,119780.0,,1927.0,,117791.0,,62.0,13.0,4312.0,69.0,1751774.0,63060.0,27779675.0,Africa
Angola,99194.0,,1900.0,,97149.0,,145.0,,2852.0,55.0,1499795.0,43129.0,34774890.0,Africa
Malta,93508.0,62.0,713.0,,90076.0,124.0,2719.0,4.0,210727.0,1607.0,1904970.0,4292997.0,443739.0,Europe
DRC,87023.0,,1337.0,,50930.0,,34756.0,,919.0,14.0,846704.0,8946.0,94644683.0,Africa
Senegal,86039.0,4.0,1966.0,,84059.0,4.0,14.0,,4898.0,112.0,1081824.0,61580.0,17567768.0,Africa
Malawi,85888.0,1.0,2636.0,,82709.0,6.0,543.0,67.0,4283.0,131.0,579005.0,28874.0,20052921.0,Africa
Ivory Coast,82001.0,12.0,799.0,,81173.0,5.0,29.0,,2971.0,29.0,1511427.0,54766.0,27597927.0,Africa
French Guiana,81784.0,,397.0,,11254.0,,70133.0,1.0,261176.0,1268.0,631628.0,2017098.0,313137.0,South America
Suriname,80008.0,,1337.0,,49455.0,,29216.0,,134140.0,2242.0,236268.0,396124.0,596450.0,South America
Barbados,76571.0,310.0,433.0,,71497.0,,4641.0,,265842.0,1503.0,670638.0,2328345.0,288032.0,North America
Channel Islands,75275.0,,173.0,,74574.0,,528.0,,425629.0,978.0,1252808.0,7083774.0,176856.0,Europe
French Polynesia,72821.0,,649.0,,,,,7.0,256465.0,2286.0,,,283941.0,Australia/Oceania
Eswatini,71705.0,7.0,1403.0,1.0,69680.0,131.0,622.0,11.0,60633.0,1186.0,1021684.0,863930.0,1182601.0,Africa
Fiji,64773.0,,862.0,,62875.0,,1036.0,,71290.0,949.0,517703.0,569794.0,908579.0,Australia/Oceania
Madagascar,64276.0,40.0,1393.0,,59370.0,,3513.0,6.0,2215.0,48.0,435827.0,15018.0,29020194.0,Africa
Guyana,63849.0,45.0,1228.0,,62302.0,1.0,319.0,,80451.0,1547.0,610943.0,769798.0,793641.0,South America
Sudan,62161.0,,4936.0,,,,,,1358.0,108.0,562941.0,12302.0,45760988.0,Africa
New Caledonia,61049.0,,312.0,,60339.0,,398.0,9.0,210061.0,1074.0,98964.0,340521.0,290625.0,Australia/Oceania
Bhutan,59570.0,4.0,21.0,,59491.0,15.0,58.0,,75647.0,27.0,2303690.0,2925402.0,787478.0,Asia
Mauritania,58853.0,13.0,982.0,,57712.0,4.0,159.0,,12065.0,201.0,817290.0,167551.0,4877851.0,Africa
Belize,57896.0,,676.0,,56761.0,,459.0,6.0,140829.0,1644.0,549217.0,1335940.0,411109.0,North America
Cabo Verde,56115.0,10.0,401.0,,55616.0,3.0,98.0,23.0,98922.0,707.0,400982.0,706866.0,567267.0,Africa
Syria,55870.0,1.0,3150.0,,52501.0,22.0,219.0,,3054.0,172.0,146269.0,7995.0,18294472.0,Asia
Gabon,47608.0,,304.0,,47297.0,,7.0,,20487.0,131.0,1594523.0,686171.0,2323799.0,Africa
Papua New Guinea,43876.0,,651.0,,43200.0,,25.0,7.0,4736.0,70.0,249149.0,26896.0,9263533.0,Australia/Oceania
Seychelles,43235.0,,167.0,,42553.0,,515.0,,434592.0,1679.0,,,99484.0,Africa
Curaçao,43017.0,,275.0,,42203.0,,539.0,3.0,260164.0,1663.0,496693.0,3003961.0,165346.0,North America
Andorra,42156.0,,153.0,,41021.0,,982.0,14.0,543976.0,1974.0,249838.0,3223883.0,77496.0,Europe
Burundi,41235.0,,38.0,,,,,,3285.0,3.0,345742.0,27545.0,12551942.0,Africa
Mauritius,37884.0,41.0,996.0,,36183.0,,705.0,,29696.0,781.0,358675.0,281157.0,1275710.0,Africa
Mayotte,37363.0,,187.0,,2964.0,,34212.0,,131050.0,656.0,176919.0,620538.0,285106.0,Africa
Togo,37023.0,3.0,273.0,,36727.0,3.0,23.0,,4285.0,32.0,735638.0,85133.0,8641029.0,Africa
Guinea,36597.0,,442.0,,36113.0,,42.0,8.0,2652.0,32.0,660107.0,47841.0,13797885.0,Africa
Aruba,35693.0,,213.0,,35199.0,,281.0,,331679.0,1979.0,177885.0,1653007.0,107613.0,North America
Tanzania,35354.0,,840.0,,,,,7.0,562.0,13.0,,,62910791.0,Africa
Faeroe Islands,34658.0,,28.0,,7693.0,,26937.0,5.0,704288.0,569.0,778000.0,15809795.0,49210.0,Europe
Bahamas,33934.0,63.0,801.0,,32495.0,7.0,638.0,,84779.0,2001.0,233473.0,583299.0,400263.0,North America
Lesotho,32910.0,,697.0,,24155.0,,8058.0,,15138.0,321.0,431221.0,198356.0,2173970.0,Africa
Mali,31004.0,1.0,733.0,,30089.0,1.0,182.0,,1453.0,34.0,675632.0,31661.0,21339813.0,Africa
Haiti,30713.0,,835.0,,29605.0,,273.0,,2634.0,72.0,132422.0,11355.0,11662161.0,North America
Isle of Man,28416.0,,105.0,,26794.0,,1517.0,,330907.0,1223.0,150753.0,1755534.0,85873.0,Europe
Benin,26952.0,,163.0,,25506.0,,1283.0,5.0,2120.0,13.0,604310.0,47523.0,12716082.0,Africa
Somalia,26518.0,,1350.0,,13182.0,,11986.0,,1586.0,81.0,400466.0,23950.0,16721076.0,Africa
Saint Lucia,24267.0,103.0,368.0,,23277.0,70.0,622.0,1.0,131035.0,1987.0,143281.0,773676.0,185195.0,North America
Congo,24079.0,,385.0,,20178.0,,3516.0,,4172.0,67.0,347815.0,60262.0,5771694.0,Africa
Cayman Islands,23578.0,,28.0,,8553.0,,14997.0,1.0,351051.0,417.0,222773.0,3316851.0,67164.0,North America
Timor-Leste,22889.0,,131.0,,22746.0,,12.0,,16764.0,96.0,264799.0,193943.0,1365341.0,Asia
Burkina Faso,20853.0,,382.0,,20439.0,,32.0,,949.0,17.0,248995.0,11332.0,21973440.0,Africa
Nicaragua,18491.0,,225.0,,4225.0,,14041.0,,2731.0,33.0,,,6771769.0,North America
Solomon Islands,18174.0,,146.0,,16357.0,,1671.0,2.0,25300.0,203.0,5117.0,7123.0,718336.0,Australia/Oceania
Gibraltar,18129.0,,102.0,,16579.0,,1448.0,,538400.0,3029.0,534283.0,15867278.0,33672.0,Europe
South Sudan,17525.0,,138.0,,13514.0,,3873.0,1.0,1532.0,12.0,389677.0,34066.0,11438853.0,Africa
Liechtenstein,17347.0,14.0,84.0,,17192.0,13.0,71.0,1.0,452546.0,2191.0,102174.0,2665501.0,38332.0,Europe
San Marino,16852.0,,115.0,,16454.0,,283.0,4.0,494716.0,3376.0,152231.0,4468970.0,34064.0,Europe
Grenada,16512.0,168.0,221.0,,14703.0,69.0,1588.0,4.0,145484.0,1947.0,158158.0,1393499.0,113497.0,North America
Equatorial Guinea,15910.0,,183.0,,15701.0,,26.0,5.0,10685.0,123.0,317211.0,213032.0,1489031.0,Africa
Djibouti,15631.0,,189.0,,15427.0,,15.0,,15403.0,186.0,305941.0,301469.0,1014835.0,Africa
CAR,14649.0,,113.0,,6859.0,,7677.0,2.0,2938.0,23.0,81294.0,16303.0,4986595.0,Africa
Bermuda,14135.0,,135.0,,13664.0,,336.0,,228544.0,2183.0,893980.0,14454469.0,61848.0,North America
Dominica,13116.0,431.0,63.0,,12465.0,142.0,588.0,,181361.0,871.0,196777.0,2720921.0,72320.0,North America
Monaco,12006.0,2.0,54.0,,11890.0,24.0,62.0,4.0,301947.0,1358.0,54960.0,1382224.0,39762.0,Europe
Gambia,11999.0,,365.0,,11591.0,,43.0,,4718.0,144.0,155686.0,61211.0,2543426.0,Africa
Greenland,11971.0,,21.0,,2761.0,,9189.0,4.0,210187.0,369.0,164926.0,2895776.0,56954.0,North America
Yemen,11819.0,,2149.0,,9009.0,,661.0,23.0,381.0,69.0,265253.0,8542.0,31052613.0,Asia
Samoa,11671.0,358.0,24.0,,1605.0,,10042.0,4.0,58100.0,119.0,88483.0,440483.0,200877.0,Australia/Oceania
Tonga,11190.0,141.0,11.0,,10295.0,185.0,884.0,,103675.0,102.0,518262.0,4801701.0,107933.0,Australia/Oceania
Saint Martin,10602.0,,63.0,,1399.0,,9140.0,7.0,265734.0,1579.0,112382.0,2816803.0,39897.0,North America
Sint Maarten,10123.0,,86.0,,9985.0,,52.0,10.0,231198.0,1964.0,62056.0,1417289.0,43785.0,North America
Caribbean Netherlands,9915.0,,35.0,,9829.0,,51.0,,371655.0,1312.0,30126.0,1129245.0,26678.0,North America
Eritrea,9745.0,,103.0,,9632.0,,10.0,,2679.0,28.0,23693.0,6512.0,3638097.0,Africa
Niger,9013.0,,310.0,,8579.0,,124.0,1.0,349.0,12.0,253043.0,9792.0,25842289.0,Africa
Vanuatu,8455.0,73.0,14.0,,7974.0,,467.0,,26377.0,44.0,24976.0,77917.0,320547.0,Australia/Oceania
Guinea-Bissau,8222.0,,171.0,,8010.0,,41.0,6.0,4001.0,83.0,136655.0,66504.0,2054854.0,Africa
Comoros,8100.0,,160.0,,7933.0,,7.0,,8958.0,177.0,,,904192.0,Africa
Antigua and Barbuda,7721.0,,137.0,,7511.0,,73.0,1.0,77642.0,1378.0,18901.0,190067.0,99444.0,North America
Sierra Leone,7682.0,,125.0,,,,,,928.0,15.0,259958.0,31396.0,8279916.0,Africa
Liberia,7451.0,,294.0,,5747.0,,1410.0,2.0,1411.0,56.0,139824.0,26484.0,5279650.0,Africa
Chad,7414.0,,193.0,,4874.0,,2347.0,,428.0,11.0,191341.0,11056.0,17305846.0,Africa
St. Vincent Grenadines,6801.0,2.0,106.0,,6641.0,,54.0,,60942.0,950.0,99138.0,888349.0,111598.0,North America
British Virgin Islands,6573.0,,62.0,,,,,1.0,214755.0,2026.0,103637.0,3386055.0,30607.0,North America
Turks and Caicos,6046.0,,36.0,,5963.0,,47.0,4.0,152311.0,907.0,505354.0,12730923.0,39695.0,North America
Sao Tome and Principe,5970.0,,73.0,,5891.0,,6.0,,26328.0,322.0,29036.0,128048.0,226759.0,Africa
Saint Kitts and Nevis,5605.0,,43.0,,5547.0,,15.0,,103985.0,798.0,70707.0,1311770.0,53902.0,North America
Cook Islands,5410.0,,1.0,,5291.0,,118.0,,307491.0,57.0,17469.0,992895.0,17594.0,Australia/Oceania
Palau,4879.0,,6.0,,4166.0,,707.0,1.0,267269.0,329.0,49264.0,2698658.0,18255.0,Australia/Oceania
St. Barth,4611.0,,6.0,,,,,,464210.0,604.0,78646.0,7917648.0,9933.0,North America
Kiribati,3093.0,,13.0,,2602.0,,478.0,3.0,25173.0,106.0,,,122872.0,Australia/Oceania
