"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
Ireland,1516153.0,1148.0,7076.0,22.0,1441758.0,5909.0,67319.0,36.0,300928.0,1404.0,12055978.0,2392890.0,5038250.0,Europe
Norway,1425464.0,385.0,2932.0,,,,,20.0,259248.0,533.0,11002430.0,2001004.0,5498456.0,Europe
Kazakhstan,1305504.0,15.0,13660.0,,1291044.0,14.0,800.0,24.0,68045.0,712.0,11575012.0,603312.0,19185784.0,Asia
Hong Kong,1203481.0,413.0,9287.0,5.0,,,,115.0,158191.0,1221.0,44972952.0,5911450.0,7607770.0,Asia
Singapore,1193250.0,2690.0,1334.0,,1124243.0,2205.0,67673.0,6.0,201082.0,225.0,23712995.0,3996022.0,5934151.0,Asia
Morocco,1164865.0,40.0,16069.0,1.0,1148406.0,58.0,390.0,293.0,30892.0,426.0,11237010.0,298005.0,37707412.0,Africa
Bulgaria,1155975.0,588.0,36901.0,14.0,974185.0,3593.0,144889.0,86.0,168677.0,5384.0,9834317.0,1434998.0,6853191.0,Europe
Croatia,1120766.0,850.0,15817.0,9.0,1098860.0,,6089.0,24.0,276108.0,3897.0,4780298.0,1177656.0,4059162.0,Europe
Cuba,1102559.0,204.0,8525.0,,1093026.0,276.0,1008.0,23.0,97451.0,753.0,12920253.0,1141968.0,11314024.0,North America
Lebanon,1096763.0,115.0,10382.0,1.0,1081031.0,321.0,5350.0,186.0,162009.0,1534.0,4795578.0,708380.0,6769778.0,Asia
Lithuania,1057148.0,649.0,9087.0,7.0,1021494.0,1108.0,26567.0,29.0,398453.0,3425.0,8238207.0,3105086.0,2653133.0,Europe
Tunisia,1040193.0,,28550.0,,,,,29.0,86367.0,2371.0,4572976.0,379693.0,12043871.0,Africa
Finland,1023013.0,22541.0,3939.0,301.0,46000.0,,973074.0,24.0,184114.0,709.0,10720282.0,1929358.0,5556398.0,Europe
Slovenia,1007836.0,294.0,6588.0,1.0,987667.0,1542.0,13581.0,26.0,484663.0,3168.0,2644271.0,1271615.0,2079458.0,Europe
Belarus,979346.0,573.0,6940.0,4.0,928536.0,,43870.0,,103704.0,735.0,13135844.0,1390969.0,9443662.0,Europe
Nepal,978793.0,15.0,11951.0,,966593.0,18.0,249.0,,32528.0,397.0,5633459.0,187213.0,30091143.0,Asia
New Zealand,915522.0,9125.0,683.0,12.0,860484.0,10349.0,54355.0,,183028.0,137.0,6993315.0,1398076.0,5002100.0,Australia/Oceania
Bolivia,904758.0,101.0,21910.0,1.0,857477.0,536.0,25371.0,220.0,75630.0,1831.0,2699040.0,225615.0,11963027.0,South America
UAE,898045.0,275.0,2302.0,,881148.0,334.0,14595.0,,88844.0,228.0,155438379.0,15377676.0,10108054.0,Asia
Uruguay,895775.0,,7197.0,,886654.0,,1924.0,18.0,256254.0,2059.0,6091188.0,1742501.0,3495659.0,South America
Ecuador,869124.0,288.0,35588.0,4.0,,,,759.0,47936.0,1963.0,2470170.0,136240.0,18130976.0,South America
Costa Rica,852074.0,,8405.0,,832853.0,,10816.0,45.0,164530.0,1623.0,4291131.0,828588.0,5178848.0,North America
Guatemala,844989.0,930.0,17545.0,7.0,825142.0,935.0,2302.0,5.0,45628.0,947.0,4444867.0,240016.0,18519069.0,North America
Latvia,821602.0,527.0,5759.0,8.0,807957.0,2581.0,7886.0,11.0,444535.0,3116.0,7170689.0,3879766.0,1848227.0,Europe
Azerbaijan,792521.0,,9707.0,,782675.0,,139.0,,76902.0,942.0,6801484.0,659977.0,10305641.0,Asia
Panama,774549.0,874.0,8184.0,1.0,761123.0,248.0,5242.0,8.0,174508.0,1844.0,5858021.0,1319830.0,4438467.0,North America
Saudi Arabia,753822.0,92.0,9085.0,1.0,741389.0,154.0,3348.0,45.0,21056.0,254.0,41872220.0,1169573.0,35801287.0,Asia
Sri Lanka,663301.0,62.0,16504.0,1.0,646118.0,3.0,679.0,,30741.0,765.0,6486117.0,300606.0,21576791.0,Asia
Paraguay,649034.0,,18795.0,,624673.0,,5566.0,5.0,89005.0,2577.0,2623300.0,359745.0,7292115.0,South America
Kuwait,631409.0,,2555.0,,628090.0,,764.0,8.0,143973.0,583.0,8007805.0,1825933.0,4385597.0,Asia
Myanmar,612843.0,41.0,19434.0,,591794.0,54.0,1615.0,,11128.0,353.0,7935826.0,144093.0,55074209.0,Asia
Palestine,581940.0,,5353.0,,576242.0,,345.0,17.0,109442.0,1007.0,3078533.0,578962.0,5317330.0,Asia
Dominican Republic,579248.0,,4376.0,,574601.0,,271.0,6.0,52439.0,396.0,3274131.0,296407.0,11046055.0,North America
Estonia,571625.0,327.0,2537.0,4.0,509742.0,707.0,59346.0,1.0,430389.0,1910.0,3322155.0,2501321.0,1328160.0,Europe
Bahrain,567988.0,374.0,1475.0,,562988.0,425.0,3525.0,4.0,313941.0,815.0,9715743.0,5370125.0,1809221.0,Asia
Venezuela,522271.0,8.0,5707.0,1.0,515653.0,14.0,911.0,230.0,18462.0,202.0,3359014.0,118738.0,28289197.0,South America
Moldova,516986.0,,11489.0,,504142.0,,1355.0,49.0,128703.0,2860.0,3216305.0,800696.0,4016887.0,Europe
Egypt,515645.0,,24613.0,,442182.0,,48850.0,122.0,4872.0,233.0,3693367.0,34893.0,105849163.0,Africa
Libya,501904.0,,6430.0,,490973.0,,4501.0,101.0,71278.0,913.0,2477219.0,351804.0,7041471.0,Africa
Ethiopia,470515.0,23.0,7510.0,,455292.0,133.0,7713.0,13.0,3916.0,63.0,4781317.0,39795.0,120148051.0,Africa
Cyprus,470481.0,,1011.0,,124370.0,,345100.0,60.0,384578.0,826.0,9477138.0,7746760.0,1223368.0,Asia
Mongolia,469754.0,42.0,2177.0,,313256.0,,154321.0,192.0,139210.0,645.0,4030048.0,1194288.0,3374435.0,Asia
Honduras,423179.0,,10893.0,,132318.0,,279968.0,105.0,41523.0,1069.0,1263329.0,123959.0,10191498.0,North America
Armenia,422858.0,3.0,8622.0,,410814.0,216.0,3422.0,,142217.0,2900.0,3045254.0,1024189.0,2973331.0,Asia
Oman,389126.0,13.0,4258.0,,384243.0,28.0,625.0,4.0,72828.0,797.0,25000000.0,4678957.0,5343071.0,Asia
Bosnia and Herzegovina,377043.0,95.0,15764.0,,192218.0,,169061.0,,116240.0,4860.0,1757543.0,541840.0,3243655.0,Europe
Réunion,374295.0,,742.0,,355605.0,,17948.0,10.0,412696.0,818.0,1603660.0,1768190.0,906950.0,Africa
Qatar,364498.0,77.0,677.0,,363187.0,126.0,634.0,3.0,129816.0,241.0,3434710.0,1223272.0,2807805.0,Asia
Kenya,323745.0,11.0,5649.0,,317932.0,4.0,164.0,,5789.0,101.0,3593253.0,64248.0,55927898.0,Africa
Zambia,319594.0,163.0,3976.0,,314690.0,113.0,928.0,,16541.0,206.0,3423665.0,177197.0,19321198.0,Africa
North Macedonia,309434.0,124.0,9278.0,,299653.0,114.0,503.0,,148537.0,4454.0,2015726.0,967602.0,2083218.0,Europe
Botswana,305859.0,,2688.0,,303026.0,,145.0,1.0,125450.0,1103.0,2026898.0,831348.0,2438087.0,Africa
Albania,275002.0,73.0,3496.0,,271095.0,27.0,411.0,2.0,95750.0,1217.0,1804298.0,628221.0,2872074.0,Europe
Algeria,265776.0,3.0,6875.0,,178353.0,3.0,80548.0,6.0,5868.0,152.0,230861.0,5097.0,45293023.0,Africa
Nigeria,255716.0,31.0,3143.0,,249896.0,6.0,2677.0,11.0,1187.0,15.0,5075820.0,23560.0,215441397.0,Africa
Zimbabwe,247784.0,55.0,5469.0,,241603.0,37.0,712.0,12.0,16241.0,358.0,2251091.0,147545.0,15256978.0,Africa
Uzbekistan,238556.0,21.0,1637.0,,236605.0,42.0,314.0,23.0,6944.0,48.0,1377915.0,40111.0,34352628.0,Asia
Luxembourg,237248.0,562.0,1064.0,1.0,226196.0,1188.0,9988.0,3.0,368097.0,1651.0,4225009.0,6555229.0,644525.0,Europe
Montenegro,235062.0,105.0,2714.0,,231629.0,66.0,719.0,6.0,374177.0,4320.0,2449879.0,3899771.0,628211.0,Europe
Mozambique,225379.0,4.0,2201.0,,223113.0,3.0,65.0,13.0,6861.0,67.0,1311778.0,39933.0,32849499.0,Africa
Laos,206881.0,369.0,740.0,3.0,7660.0,,198481.0,,27703.0,99.0,1232128.0,164991.0,7467841.0,Asia
Kyrgyzstan,200992.0,1.0,2991.0,,196400.0,3.0,1601.0,131.0,29909.0,445.0,1907195.0,283799.0,6720222.0,Asia
Iceland,185579.0,226.0,119.0,,75685.0,,109775.0,,537479.0,345.0,1953616.0,5658112.0,345277.0,Europe
Maldives,179171.0,,298.0,,163687.0,,15186.0,25.0,321163.0,534.0,2213831.0,3968285.0,557881.0,Asia
Afghanistan,178850.0,39.0,7683.0,,161849.0,15.0,9318.0,1124.0,4413.0,190.0,943572.0,23284.0,40524618.0,Asia
Uganda,164069.0,,3596.0,,100205.0,,60268.0,2.0,3392.0,74.0,2612795.0,54016.0,48370334.0,Africa
El Salvador,162089.0,,4128.0,,150662.0,,7299.0,8.0,24762.0,631.0,1950448.0,297968.0,6545820.0,North America
Ghana,161170.0,,1445.0,,159679.0,,46.0,1.0,4997.0,45.0,2435325.0,75505.0,32253981.0,Africa
Namibia,158545.0,65.0,4025.0,,153662.0,,858.0,,60405.0,1534.0,1004453.0,382692.0,2624702.0,Africa
Martinique,153253.0,,926.0,,104.0,,152223.0,8.0,408964.0,2471.0,828928.0,2212038.0,374735.0,North America
Trinidad and Tobago,146942.0,802.0,3821.0,2.0,134973.0,289.0,8148.0,18.0,104381.0,2714.0,703591.0,499801.0,1407743.0,North America
Brunei,141629.0,98.0,218.0,,140575.0,153.0,836.0,,318189.0,490.0,717784.0,1612603.0,445109.0,Asia
Guadeloupe,140130.0,,854.0,,2250.0,,137026.0,19.0,350107.0,2134.0,938039.0,2343639.0,400249.0,North America
Cambodia,136240.0,5.0,3056.0,,133023.0,29.0,161.0,,7948.0,178.0,2950598.0,172143.0,17140382.0,Asia
Jamaica,129862.0,115.0,2955.0,1.0,83256.0,56.0,43651.0,,43509.0,990.0,993904.0,332999.0,2984710.0,North America
Rwanda,129785.0,7.0,1458.0,,45522.0,,82805.0,,9588.0,108.0,5254153.0,388140.0,13536758.0,Africa
Cameroon,119780.0,,1927.0,,117791.0,,62.0,13.0,4317.0,69.0,1751774.0,63130.0,27748889.0,Africa
Angola,99194.0,,1900.0,,97149.0,,145.0,,2856.0,55.0,1499795.0,43188.0,34727180.0,Africa
Malta,91427.0,206.0,698.0,2.0,86356.0,380.0,4373.0,4.0,206063.0,1573.0,1879995.0,4237229.0,443685.0,Europe
Taiwan,88440.0,11511.0,860.0,2.0,25400.0,500.0,62180.0,,3701.0,36.0,14604741.0,611197.0,23895294.0,Asia
DRC,87023.0,,1337.0,,50930.0,,34756.0,,921.0,14.0,846704.0,8958.0,94517642.0,Africa
Senegal,85994.0,1.0,1966.0,,84011.0,1.0,17.0,,4901.0,112.0,1067695.0,60847.0,17547203.0,Africa
Malawi,85767.0,6.0,2634.0,1.0,82066.0,105.0,1067.0,67.0,4282.0,132.0,573536.0,28634.0,20029885.0,Africa
Ivory Coast,81920.0,7.0,799.0,,81090.0,3.0,31.0,,2972.0,29.0,1499410.0,54391.0,27567496.0,Africa
French Guiana,80859.0,437.0,395.0,1.0,11254.0,,69210.0,2.0,258520.0,1263.0,627211.0,2005304.0,312776.0,South America
Suriname,79336.0,,1328.0,,49401.0,,28607.0,,133068.0,2227.0,235950.0,395752.0,596206.0,South America
Channel Islands,74351.0,61.0,169.0,2.0,73141.0,78.0,1041.0,,420580.0,956.0,1252808.0,7086740.0,176782.0,Europe
French Polynesia,72720.0,16.0,648.0,,,,,7.0,256177.0,2283.0,,,283866.0,Australia/Oceania
Eswatini,70528.0,72.0,1397.0,,68818.0,,313.0,11.0,59666.0,1182.0,1014310.0,858098.0,1182044.0,Africa
Barbados,69345.0,432.0,390.0,,65085.0,,3870.0,,240768.0,1354.0,646867.0,2245941.0,288016.0,North America
Fiji,64634.0,9.0,862.0,,62763.0,73.0,1009.0,,71161.0,949.0,507722.0,558995.0,908277.0,Australia/Oceania
Madagascar,64152.0,,1391.0,,59370.0,,3391.0,14.0,2213.0,48.0,422372.0,14571.0,28987021.0,Africa
Guyana,63457.0,10.0,1228.0,,62130.0,4.0,99.0,1.0,79975.0,1548.0,594884.0,749729.0,793465.0,South America
Sudan,62117.0,,4931.0,,,,,,1359.0,108.0,562941.0,12315.0,45713308.0,Africa
New Caledonia,60517.0,,312.0,,60102.0,,103.0,9.0,208322.0,1074.0,98964.0,340671.0,290497.0,Australia/Oceania
Bhutan,58876.0,233.0,20.0,,56583.0,301.0,2273.0,2.0,74803.0,25.0,2294999.0,2915825.0,787084.0,Asia
Mauritania,58686.0,,982.0,,57694.0,,10.0,,12045.0,202.0,802899.0,164793.0,4872155.0,Africa
Belize,57491.0,14.0,676.0,,56597.0,3.0,218.0,6.0,139958.0,1646.0,538960.0,1312063.0,410773.0,North America
Cabo Verde,56016.0,2.0,401.0,,55550.0,2.0,65.0,23.0,98796.0,707.0,400982.0,707217.0,566986.0,Africa
Syria,55810.0,3.0,3150.0,,52148.0,12.0,512.0,,3054.0,172.0,146269.0,8004.0,18274669.0,Asia
Gabon,47602.0,5.0,304.0,1.0,47285.0,3.0,13.0,,20506.0,131.0,1593622.0,686506.0,2321353.0,Africa
Papua New Guinea,43800.0,,649.0,,43100.0,,51.0,7.0,4732.0,70.0,249149.0,26919.0,9255648.0,Australia/Oceania
Seychelles,42474.0,,166.0,,41727.0,,581.0,,427063.0,1669.0,,,99456.0,Africa
Curaçao,41966.0,,273.0,,41251.0,,442.0,3.0,253855.0,1651.0,496693.0,3004525.0,165315.0,North America
Andorra,41349.0,336.0,153.0,,40689.0,346.0,507.0,14.0,533604.0,1974.0,249838.0,3224132.0,77490.0,Europe
Burundi,39794.0,160.0,38.0,,773.0,,38983.0,,3175.0,3.0,345742.0,27581.0,12535422.0,Africa
Mauritius,37614.0,28.0,990.0,,35855.0,66.0,769.0,,29487.0,776.0,358675.0,281179.0,1275612.0,Africa
Mayotte,37038.0,,187.0,,2964.0,,33887.0,,130050.0,657.0,176919.0,621207.0,284799.0,Africa
Togo,36985.0,4.0,273.0,,36688.0,,24.0,,4285.0,32.0,729891.0,84556.0,8631993.0,Africa
Guinea,36459.0,,440.0,,35976.0,,43.0,8.0,2646.0,32.0,660107.0,47899.0,13781279.0,Africa
Faeroe Islands,34658.0,,28.0,,7693.0,,26937.0,5.0,704417.0,569.0,778000.0,15812687.0,49201.0,Europe
Aruba,34589.0,,212.0,,34251.0,,126.0,2.0,321483.0,1970.0,177885.0,1653329.0,107592.0,North America
Tanzania,33872.0,,803.0,,,,,7.0,539.0,13.0,,,62831447.0,Africa
Bahamas,33527.0,16.0,789.0,,32342.0,7.0,396.0,11.0,83799.0,1972.0,229817.0,574416.0,400088.0,North America
Lesotho,32910.0,,697.0,,24155.0,,8058.0,,15144.0,321.0,431221.0,198428.0,2173182.0,Africa
Mali,30804.0,19.0,731.0,,29885.0,13.0,188.0,,1445.0,34.0,665666.0,31233.0,21312610.0,Africa
Haiti,30655.0,,835.0,,29479.0,,341.0,,2630.0,72.0,132422.0,11361.0,11655706.0,North America
Isle of Man,28416.0,,87.0,,26794.0,,1535.0,,330984.0,1013.0,150753.0,1755943.0,85853.0,Europe
Benin,26952.0,,163.0,,25506.0,,1283.0,5.0,2122.0,13.0,604310.0,47579.0,12701283.0,Africa
Somalia,26485.0,,1350.0,,13182.0,,11953.0,,1586.0,81.0,400466.0,23979.0,16700401.0,Africa
Congo,24079.0,,385.0,,20178.0,,3516.0,,4176.0,67.0,347815.0,60328.0,5765366.0,Africa
Saint Lucia,23361.0,76.0,368.0,,22802.0,37.0,191.0,1.0,126169.0,1988.0,143281.0,773839.0,185156.0,North America
Timor-Leste,22863.0,1.0,130.0,,22722.0,,11.0,,16760.0,95.0,262493.0,192419.0,1364173.0,Asia
Cayman Islands,22223.0,,27.0,,8553.0,,13643.0,1.0,331054.0,402.0,222773.0,3318630.0,67128.0,North America
Burkina Faso,20853.0,,382.0,,20439.0,,32.0,,950.0,17.0,248995.0,11345.0,21946718.0,Africa
Nicaragua,18491.0,,225.0,,4225.0,,14041.0,,2732.0,33.0,,,6768109.0,North America
Gibraltar,17706.0,,102.0,,16579.0,,1025.0,,525822.0,3029.0,534283.0,15866807.0,33673.0,Europe
South Sudan,17456.0,6.0,138.0,,13514.0,,3804.0,1.0,1527.0,12.0,379731.0,33214.0,11432759.0,Africa
Liechtenstein,17163.0,30.0,84.0,,16948.0,6.0,131.0,1.0,447804.0,2192.0,102174.0,2665849.0,38327.0,Europe
San Marino,16186.0,,114.0,,15702.0,,370.0,4.0,475206.0,3347.0,149271.0,4382461.0,34061.0,Europe
Equatorial Guinea,15907.0,,183.0,,15698.0,,26.0,5.0,10698.0,123.0,310972.0,209144.0,1486879.0,Africa
Djibouti,15611.0,,189.0,,15411.0,,11.0,,15393.0,186.0,303924.0,299678.0,1014167.0,Africa
Solomon Islands,14786.0,,141.0,,13307.0,,1338.0,2.0,20606.0,197.0,5117.0,7131.0,717551.0,Australia/Oceania
CAR,14649.0,,113.0,,6859.0,,7677.0,2.0,2940.0,23.0,81294.0,16315.0,4982691.0,Africa
Grenada,14629.0,110.0,220.0,,14029.0,22.0,380.0,4.0,128921.0,1939.0,149943.0,1321398.0,113473.0,North America
Bermuda,13488.0,,131.0,,12981.0,,376.0,,218044.0,2118.0,876273.0,14165651.0,61859.0,North America
Dominica,12033.0,,63.0,,11929.0,,41.0,,166404.0,871.0,188110.0,2601366.0,72312.0,North America
Gambia,11995.0,,365.0,,11591.0,,39.0,,4722.0,144.0,155686.0,61287.0,2540260.0,Africa
Greenland,11971.0,,21.0,,2761.0,,9189.0,4.0,210206.0,369.0,164926.0,2896030.0,56949.0,North America
Yemen,11818.0,,2149.0,,9009.0,,660.0,23.0,381.0,69.0,265253.0,8550.0,31022030.0,Asia
Monaco,11736.0,24.0,54.0,,11519.0,17.0,163.0,4.0,295253.0,1359.0,54960.0,1382676.0,39749.0,Europe
Saint Martin,10462.0,183.0,63.0,,1399.0,,9000.0,7.0,262423.0,1580.0,112382.0,2818923.0,39867.0,North America
Tonga,10065.0,115.0,11.0,,8836.0,115.0,1218.0,,93301.0,102.0,438786.0,4067466.0,107877.0,Australia/Oceania
Sint Maarten,10036.0,,86.0,,9878.0,,72.0,10.0,229326.0,1965.0,62056.0,1418002.0,43763.0,North America
Caribbean Netherlands,9713.0,,34.0,,9590.0,,89.0,,364233.0,1275.0,30126.0,1129711.0,26667.0,North America
Samoa,8995.0,644.0,16.0,,1605.0,,7374.0,4.0,44792.0,80.0,62450.0,310981.0,200816.0,Australia/Oceania
Niger,8924.0,,309.0,,8518.0,,97.0,1.0,346.0,12.0,249920.0,9686.0,25801341.0,Africa
Guinea-Bissau,8190.0,4.0,171.0,,7528.0,,491.0,6.0,3990.0,83.0,133722.0,65145.0,2052687.0,Africa
Comoros,8100.0,,160.0,,7933.0,,7.0,,8967.0,177.0,,,903330.0,Africa
Sierra Leone,7681.0,,125.0,,,,,,929.0,15.0,259958.0,31425.0,8272367.0,Africa
Antigua and Barbuda,7604.0,33.0,136.0,1.0,7434.0,32.0,34.0,1.0,76494.0,1368.0,18901.0,190139.0,99406.0,North America
Liberia,7434.0,,294.0,,5747.0,,1393.0,2.0,1410.0,56.0,139824.0,26511.0,5274114.0,Africa
Chad,7411.0,,193.0,,4874.0,,2344.0,,429.0,11.0,191341.0,11070.0,17283865.0,Africa
Vanuatu,7145.0,76.0,13.0,,6625.0,107.0,507.0,3.0,22313.0,41.0,24976.0,77998.0,320213.0,Australia/Oceania
St. Vincent Grenadines,6784.0,2.0,106.0,,6641.0,,37.0,,60798.0,950.0,98908.0,886415.0,111582.0,North America
British Virgin Islands,6355.0,59.0,62.0,,,,,1.0,207693.0,2026.0,103049.0,3367834.0,30598.0,North America
Turks and Caicos,5963.0,,36.0,,5862.0,,65.0,4.0,150311.0,907.0,488787.0,12321015.0,39671.0,North America
Sao Tome and Principe,5957.0,,73.0,,5880.0,,4.0,,26292.0,322.0,29036.0,128155.0,226570.0,Africa
Saint Kitts and Nevis,5562.0,,43.0,,5518.0,,1.0,,103222.0,798.0,65141.0,1208912.0,53884.0,North America
