"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent
Czechia,"3,750,704","+10,420","39,438 ",+34,"3,642,430","+8,048","68,836",114,"349,125","3,671","54,422,005","5,065,732","10,743,167 ",Europe
Belgium,"3,728,945","+7,477","30,575 ",+15,"3,471,165","+17,176","227,205",175,"319,357","2,619","32,452,838","2,779,350","11,676,411 ",Europe
South Africa,"3,705,696",+912,"99,893 ",+3,"3,591,573","+1,307","14,230",546,"61,155","1,649","23,619,340","389,790","60,595,060 ",Africa
Philippines,"3,674,977",+283,"58,281 ",+5,"3,571,938",+541,"44,758",289,"32,786",520,"28,731,699","256,327","112,090,029 ",Asia
Peru,"3,542,602",+608,"211,944 ",+20,N/A,N/A,N/A,575,"104,929","6,278","28,300,965","838,251","33,761,937 ",South America
Austria,"3,532,415","+34,340","15,487 ",+55,"3,087,262","+42,454","429,666",225,"388,399","1,703","171,415,925","18,847,646","9,094,819 ",Europe
Portugal,"3,458,727",,"21,408 ",,N/A,N/A,N/A,66,"340,911","2,110","39,497,750","3,893,110","10,145,552 ",Europe
Canada,"3,414,602","+8,422","37,240 ",+31,"3,252,912","+8,230","124,450",409,"89,127",972,"59,075,587","1,541,981","38,311,500 ",North America
Chile,"3,407,964","+6,819","55,976 ",+11,"2,808,585","+32,119","543,403",777,"175,682","2,886","34,771,541","1,792,484","19,398,525 ",South America
Thailand,"3,398,792","+21,382","24,420 ",+83,"3,137,561","+24,824","236,811",687,"48,484",348,"17,270,775","246,369","70,101,352 ",Asia
Switzerland,"3,350,055","+30,957","13,626 ",+7,"2,666,273","+9,762","670,156",156,"382,273","1,555","19,887,676","2,269,370","8,763,521 ",Europe
Denmark,"2,872,877","+6,992","5,460 ",+30,"2,748,459","+14,591","118,958",27,"493,003",937,"126,594,468","21,724,382","5,827,299 ",Europe
Greece,"2,838,891","+26,709","27,029 ",+34,"2,556,371","+21,805","255,491",342,"274,675","2,615","71,690,265","6,936,345","10,335,453 ",Europe
Romania,"2,823,415","+5,140","64,757 ",+45,"2,606,660",,"151,998",443,"148,469","3,405","21,820,050","1,147,404","19,016,885 ",Europe
Sweden,"2,475,687",,"18,020 ",,"2,410,192","+1,970","47,475",42,"242,533","1,765","18,342,988","1,796,990","10,207,618 ",Europe
Iraq,"2,316,493",+187,"25,132 ",+1,"2,275,349",+984,"16,012",66,"55,452",602,"18,250,499","436,882","41,774,432 ",Asia
Serbia,"1,959,699","+2,249","15,706 ",+10,"1,906,135","+2,495","37,858",51,"225,855","1,810","9,059,726","1,044,130","8,676,815 ",Europe
Bangladesh,"1,950,846",+121,"29,117  ",,"1,872,845","+1,234","48,884","1,264","11,646",174,"13,740,083","82,024","167,512,227 ",Asia
Hungary,"1,831,423","+1,495","45,143 ",+48,"1,683,014","+1,746","103,266",78,"190,413","4,694","11,022,242","1,145,984","9,618,144 ",Europe
Jordan,"1,689,314",,"14,003 ",,"1,668,852",,"6,459",276,"162,788","1,349","16,575,546","1,597,273","10,377,400 ",Asia
Slovakia,"1,646,446","+8,937","19,161 ",+28,"1,503,599","+9,796","123,686",203,"301,316","3,507","6,744,708","1,234,347","5,464,192 ",Europe
Georgia,"1,643,295","+1,053","16,678 ",+7,"1,601,578","+2,067","25,039",,"413,305","4,195","16,216,774","4,078,675","3,975,991 ",Asia
Pakistan,"1,522,419",+228,"30,333 ",+2,"1,476,796",+676,"15,290",470,"6,669",133,"27,203,549","119,174","228,268,399 ",Asia
Ireland,"1,397,885","+7,708","6,680 ",+16,"1,266,641","+3,325","124,564",61,"277,762","1,327","11,650,897","2,315,050","5,032,676 ",Europe
Norway,"1,387,034","+3,807","2,339 ",+24,N/A,N/A,N/A,20,"252,455",426,"9,852,076","1,793,185","5,494,177 ",Europe
Kazakhstan,"1,304,931",+36,"13,655 ",+1,"1,284,828",+264,"6,448",528,"68,096",713,"11,575,012","604,027","19,163,085 ",Asia
Morocco,"1,162,626",+87,"16,053 ",+1,"1,145,998",+43,575,293,"30,869",426,"11,237,010","298,355","37,663,197 ",Africa
Bulgaria,"1,128,089","+1,943","36,350 ",+20,"900,457","+1,305","191,282",236,"164,482","5,300","9,498,176","1,384,887","6,858,449 ",Europe
Lebanon,"1,089,005",+410,"10,258 ",+6,"1,035,915","+3,139","42,832",186,"160,790","1,515","4,795,578","708,059","6,772,853 ",Asia
Croatia,"1,085,558","+1,254","15,463 ",+12,"1,060,603","+1,238","9,492",42,"267,266","3,807","4,629,942","1,139,900","4,061,708 ",Europe
Cuba,"1,082,880",+679,"8,508 ",+1,"1,070,979",+755,"3,393",23,"95,705",752,"12,920,253","1,141,898","11,314,720 ",North America
Hong Kong,"1,075,910","+14,152","6,364 ",+245,N/A,N/A,N/A,115,"141,537",837,"36,260,319","4,770,072","7,601,629 ",Asia
Singapore,"1,035,721","+13,166","1,214 ",+6,"1,001,027","+9,716","33,480",18,"174,672",205,"23,396,045","3,945,699","5,929,506 ",Asia
Tunisia,"1,033,731",,"28,165 ",,N/A,N/A,N/A,63,"85,920","2,341","4,500,701","374,080","12,031,377 ",Africa
Lithuania,"997,900","+3,830","8,756 ",+16,"918,464","+6,841","70,680",64,"375,582","3,296","7,983,034","3,004,592","2,656,944 ",Europe
Nepal,"978,231",+35,"11,951 ",+1,"963,592",+481,"2,688",100,"32,566",398,"5,513,319","183,544","30,038,097 ",Asia
Belarus,"952,254",+496,"6,737 ",+10,"928,536",,"16,981",,"100,832",713,"12,740,910","1,349,105","9,443,975 ",Europe
Slovenia,"943,020","+5,001","6,451 ",+2,"901,397","+3,197","35,172",56,"453,499","3,102","2,601,740","1,251,179","2,079,430 ",Europe
Bolivia,"899,999",+212,"21,483 ",,"820,477","+1,618","58,039",220,"75,333","1,798","2,682,016","224,494","11,946,927 ",South America
UAE,"888,386",+316,"2,302 ",,"858,739",+958,"27,345",,"87,994",228,"145,413,162","14,403,081","10,095,976 ",Asia
Uruguay,"877,763","+1,363","7,142 ",+1,"860,840","+1,787","9,781",44,"251,188","2,044","5,908,523","1,690,833","3,494,445 ",South America
Ecuador,"854,252",,"35,410 ",,N/A,N/A,N/A,759,"47,186","1,956","2,470,170","136,444","18,103,877 ",South America
Costa Rica,"832,054",+902,"8,256 ",+12,"773,722","+4,621","50,076",69,"160,810","1,596","3,913,872","756,428","5,174,150 ",North America
Guatemala,"818,454","+1,801","17,253 ",+12,"785,101","+2,588","16,100",5,"44,275",933,"4,155,980","224,824","18,485,518 ",North America
Finland,"812,224",+207,"2,881 ",,"46,000",,"763,343",40,"146,201",519,"10,280,450","1,850,489","5,555,531 ",Europe
Azerbaijan,"791,545",+34,"9,666 ",+7,"781,202",+145,677,,"76,876",939,"6,671,287","647,923","10,296,412 ",Asia
Latvia,"777,201","+4,811","5,525 ",+11,"706,917","+8,128","64,759",44,"420,036","2,986","6,989,678","3,777,549","1,850,321 ",Europe
Panama,"762,008",+365,"8,159 ",,"751,437",+218,"2,412",16,"171,949","1,841","5,645,739","1,273,974","4,431,596 ",North America
Saudi Arabia,"749,855",+125,"9,032 ",+2,"732,454",+170,"8,369",178,"20,977",253,"41,404,463","1,158,282","35,746,440 ",Asia
Sri Lanka,"659,859","+1,366","16,440 ",+4,"624,804",+59,"18,615",,"30,595",762,"6,368,159","295,263","21,567,736 ",Asia
Paraguay,"647,428",+160,"18,603 ",+4,"623,416",+292,"5,409",49,"88,893","2,554","2,575,318","353,594","7,283,259 ",South America
Kuwait,"627,753",+169,"2,553 ",,"622,842",+214,"2,358",10,"143,348",583,"7,763,313","1,772,766","4,379,209 ",Asia
Myanmar,"609,648",+360,"19,427 ",+2,"565,813",+657,"24,408",,"11,077",353,"7,531,796","136,849","55,037,395 ",Asia
Palestine,"580,539",,"5,338 ",,"573,339",,"1,862",46,"109,426","1,006","3,078,533","580,274","5,305,310 ",Asia
Dominican Republic,"577,476",+122,"4,375 ",,"572,674",+33,427,24,"52,331",396,"3,202,322","290,195","11,035,066 ",North America
Bahrain,"546,896","+1,135","1,466 ",+1,"536,848","+1,216","8,582",6,"303,291",813,"9,557,021","5,300,013","1,803,207 ",Asia
Estonia,"545,055","+2,003","2,399 ",+2,"456,631",,"86,025",15,"410,411","1,806","3,211,061","2,417,840","1,328,070 ",Europe
Venezuela,"519,797",+73,"5,671 ",+1,"511,741",+145,"2,385",230,"18,369",200,"3,359,014","118,704","28,297,306 ",South America
New Zealand,"518,685","+20,954",177 ,+14,"399,162","+21,653","119,346",,"103,693",35,"6,893,090","1,378,039","5,002,100 ",Australia/Oceania
Moldova,"510,973",+273,"11,392 ",+3,"495,778",+380,"3,803",57,"127,176","2,835","3,117,672","775,959","4,017,831 ",Europe
Libya,"501,211",+76,"6,382 ",+5,"488,129",+367,"6,700",112,"71,276",908,"2,465,676","350,635","7,032,023 ",Africa
Egypt,"500,889",,"24,361 ",,"430,198",,"46,330",122,"4,741",231,"3,693,367","34,957","105,653,747 ",Africa
Ethiopia,"469,494",+25,"7,489 ",,"425,337","+1,893","36,668",23,"3,917",62,"4,610,805","38,468","119,859,304 ",Africa
Mongolia,"467,641",+46,"2,177 ",,"313,256",,"152,208",192,"138,803",646,"4,030,048","1,196,182","3,369,094 ",Asia
Armenia,"422,354",+26,"8,601 ",+3,"409,529",+99,"4,224",,"142,074","2,893","2,954,848","993,970","2,972,773 ",Asia
Honduras,"418,460",+160,"10,863 ",+6,"131,100",,"276,497",105,"41,124","1,068","1,263,329","124,153","10,175,561 ",North America
Oman,"387,730",+103,"4,250 ",,"381,615",+157,"1,865",14,"72,746",797,"25,000,000","4,690,520","5,329,899 ",Asia
Cyprus,"387,315","+4,673",923 ,+3,"124,370",,"262,022",60,"316,827",755,"9,477,138","7,752,381","1,222,481 ",Asia
Bosnia and Herzegovina,"374,426",+150,"15,685 ",+8,"192,218",,"166,523",,"115,360","4,833","1,727,680","532,297","3,245,707 ",Europe
Qatar,"360,251",+142,677 ,,"358,470",+93,"1,104",2,"128,303",241,"3,401,342","1,211,388","2,807,805 ",Asia
Réunion,"327,189","+8,494",702 ,+13,"314,338","+8,266","12,149",41,"361,014",775,"1,569,429","1,731,677","906,306 ",Africa
Kenya,"323,306",+17,"5,647 ",,"317,581",,78,1,"5,793",101,"3,478,182","62,324","55,807,883 ",Africa
Zambia,"316,088",+136,"3,964 ",+1,"311,291",+43,833,1,"16,404",206,"3,335,069","173,080","19,268,949 ",Africa
North Macedonia,"303,728",+310,"9,187 ",+3,"292,628",+284,"1,913",,"145,797","4,410","1,904,444","914,180","2,083,227 ",Europe
Albania,"273,146",+36,"3,489 ",+1,"269,070",+51,587,13,"95,094","1,215","1,769,354","615,987","2,872,390 ",Europe
Algeria,"265,573",+11,"6,873 ",+1,"178,207",+9,"80,493",6,"5,874",152,"230,861","5,106","45,212,869 ",Africa
Botswana,"263,950",,"2,619 ",,"259,434",,"1,897",1,"108,475","1,076","2,026,898","832,991","2,433,278 ",Africa
Nigeria,"255,190",+87,"3,142 ",,"249,476",+16,"2,572",11,"1,187",15,"4,726,096","21,990","214,923,333 ",Africa
Zimbabwe,"244,958",+273,"5,432 ",+3,"235,093",+546,"4,433",12,"16,079",357,"2,163,248","141,991","15,235,096 ",Africa
Uzbekistan,"237,520",+12,"1,637 ",,"235,146",+48,737,23,"6,924",48,"1,377,915","40,168","34,303,572 ",Asia
Montenegro,"232,376",+127,"2,696 ",,"228,846",+104,834,6,"369,906","4,292","1,199,866","1,909,997","628,203 ",Europe
Mozambique,"225,215",+4,"2,200 ",,"222,038",+7,977,13,"6,875",67,"1,289,940","39,375","32,760,632 ",Africa
Luxembourg,"202,577",+859,"1,019 ",+4,"186,811",+22,"14,747",4,"314,808","1,584","4,127,935","6,414,877","643,494 ",Europe
Kyrgyzstan,"200,826",+8,"2,981 ",+1,"196,094",+11,"1,751",131,"29,932",444,"1,907,195","284,260","6,709,331 ",Asia
Afghanistan,"177,266",+75,"7,657 ",+3,"160,332",+181,"9,277","1,124","4,384",189,"913,705","22,596","40,435,772 ",Asia
Iceland,"175,329","+1,533",93 ,+2,"75,685",,"99,551",5,"508,120",270,"1,858,394","5,385,806","345,054 ",Europe
Maldives,"174,658",,297 ,,"163,687",,"10,674",25,"313,615",533,"2,213,831","3,975,147","556,918 ",Asia
Uganda,"163,768",,"3,595 ",,"100,150",,"60,023",7,"3,396",75,"2,527,540","52,413","48,223,596 ",Africa
El Salvador,"161,052",,"4,113 ",,"141,145",,"15,794",45,"24,616",629,"1,847,861","282,439","6,542,518 ",North America
Ghana,"160,870",+7,"1,445 ",,"159,337",+11,88,1,"4,998",45,"2,395,678","74,427","32,188,278 ",Africa
Namibia,"157,545",+22,"4,016 ",,"153,069",,460,4,"60,131","1,533","976,453","372,686","2,620,044 ",Africa
Laos,"156,422","+2,328",651 ,+2,"7,660",,"148,111",,"20,976",87,"1,006,869","135,020","7,457,164 ",Asia
Martinique,"141,415","+5,534",909 ,+4,104,,"140,402",8,"377,344","2,426","807,954","2,155,901","374,764 ",North America
Trinidad and Tobago,"135,579",+251,"3,719 ",+3,"122,476",+645,"9,384",18,"96,341","2,643","661,720","470,210","1,407,286 ",North America
Cambodia,"135,158",+73,"3,052 ",,"131,110",+72,996,,"7,896",178,"2,915,604","170,334","17,116,986 ",Asia
Guadeloupe,"130,705",,843 ,,"2,250",,"127,612",19,"326,565","2,106","938,039","2,343,680","400,242 ",North America
Rwanda,"129,674",+16,"1,458 ",,"45,522",,"82,694",,"9,602",108,"5,038,292","373,091","13,504,202 ",Africa
Jamaica,"128,565",,"2,869 ",,"80,330",,"45,366",25,"43,093",962,"901,684","302,233","2,983,406 ",North America
Brunei ,"127,300","+1,191",196 ,+3,"115,138","+1,484","11,966",,"286,269",441,"717,784","1,614,137","444,686 ",Asia
Cameroon,"119,544",,"1,927 ",,"117,455",,162,13,"4,318",70,"1,751,774","63,282","27,681,884 ",Africa
Angola,"99,058",+55,"1,900 ",,"97,019",+68,139,,"2,861",55,"1,485,383","42,901","34,623,341 ",Africa
DRC,"86,509",+48,"1,335 ",,"50,930",,"34,244",,918,14,"846,704","8,984","94,241,141 ",Africa
Senegal,"85,832",+1,"1,964 ",,"83,833",+2,35,1,"4,904",112,"1,034,347","59,097","17,502,444 ",Africa
Malawi,"85,566",+3,"2,626 ",,"77,822",+7,"5,118",67,"4,283",131,"557,845","27,921","19,979,748 ",Africa
Ivory Coast,"81,671",+4,796 ,,"80,840",+11,35,,"2,970",29,"1,459,250","53,061","27,501,262 ",Africa
Suriname,"79,025",+79,"1,324 ",+1,"49,369",,"28,332",,"132,665","2,223","234,067","392,944","595,675 ",South America
French Guiana,"78,326",,394 ,,"11,254",,"66,678",3,"251,052","1,263","605,571","1,940,989","311,991 ",South America
Malta,"75,102",+333,624 ,,"71,343",+149,"3,135",1,"169,314","1,407","1,211,456","2,731,174","443,566 ",Europe
French Polynesia,"71,673",+204,646 ,+1,N/A,N/A,N/A,7,"252,635","2,277",,,"283,702 ",Australia/Oceania
Eswatini,"69,597",+34,"1,392 ",,"68,181",+21,24,11,"58,939","1,179","496,029","420,068","1,180,830 ",Africa
Channel Islands,"64,984","+3,337",149 ,+2,"58,573","+1,974","6,262",,"367,931",844,"1,235,654","6,996,116","176,620 ",Europe
Fiji,"64,327",,834 ,,"62,540",,953,,"70,874",919,"503,277","554,501","907,622 ",Australia/Oceania
Madagascar,"63,928",,"1,380 ",,"59,225",,"3,323",19,"2,211",48,"407,670","14,099","28,914,820 ",Africa
Guyana,"63,202",+7,"1,226 ",,"61,853",+24,123,1,"79,692","1,546","560,648","706,922","793,083 ",South America
Sudan,"61,853",+11,"4,898 ",+1,N/A,N/A,N/A,,"1,356",107,"562,941","12,343","45,609,533 ",Africa
New Caledonia,"60,035",+82,307 ,,"58,995",+165,733,22,"206,860","1,058","98,964","340,996","290,220 ",Australia/Oceania
Mauritania,"58,665",,981 ,,"57,675",+1,9,30,"12,072",202,"771,210","158,693","4,859,757 ",Africa
Barbados,"57,903",+103,329 ,,"56,667",+151,907,,"201,066","1,142","604,589","2,099,413","287,980 ",North America
Belize,"57,191",+23,654 ,,"56,194",+35,343,6,"139,476","1,595","516,275","1,259,078","410,042 ",North America
Cabo Verde,"55,931",+4,401 ,,"55,463",+5,67,23,"98,752",708,"400,982","707,978","566,376 ",Africa
Syria,"55,595",+18,"3,128 ",+1,"51,276",+35,"1,191",,"3,049",172,"146,269","8,023","18,231,566 ",Asia
Gabon,"47,581",,303 ,,"47,255",,23,,"20,544",131,"1,587,140","685,285","2,316,029 ",Africa
Papua New Guinea,"41,533",,639 ,,"39,905",,989,7,"4,496",69,"249,149","26,969","9,238,489 ",Australia/Oceania
Seychelles,"39,991",+230,163 ,,"39,566",+199,262,,"402,344","1,640",,,"99,395 ",Africa
Curaçao,"39,853",,265 ,,"39,097",,491,3,"241,171","1,604","494,095","2,990,021","165,248 ",North America
Andorra,"39,234",,153 ,,"38,377",,704,14,"506,389","1,975","249,838","3,224,632","77,478 ",Europe
Burundi,"38,372",+17,38 ,,773,,"37,561",,"3,070",3,"345,742","27,661","12,499,465 ",Africa
Togo,"36,896",+14,272 ,,"36,580",+15,44,,"4,284",32,"711,679","82,635","8,612,325 ",Africa
Mayotte,"36,745",,187 ,,"2,964",,"33,594",,"129,324",658,"176,919","622,665","284,132 ",Africa
Guinea,"36,459",,440 ,,"35,976",,43,8,"2,653",32,"660,107","48,025","13,745,136 ",Africa
Mauritius,"35,506",+126,934 ,,"32,931",,"1,641",,"27,839",732,"358,675","281,226","1,275,399 ",Africa
Faeroe Islands,"34,237",,28 ,,"7,693",,"26,516",5,"696,129",569,"778,000","15,818,795","49,182 ",Europe
Aruba,"33,843",,212 ,,"33,591",,40,4,"314,684","1,971","177,885","1,654,036","107,546 ",North America
Tanzania,"33,797",+24,800 ,,N/A,N/A,N/A,7,539,13,,,"62,658,757 ",Africa
Bahamas,"33,235",+5,787 ,,"32,159",+1,289,11,"83,148","1,969","225,483","564,118","399,709 ",North America
Lesotho,"32,880",+105,697 ,,"24,116",+216,"8,067",,"15,142",321,"421,681","194,192","2,171,468 ",Africa
Haiti,"30,511",+2,827 ,,"27,708",+139,"1,976",,"2,621",71,"132,422","11,375","11,641,656 ",North America
Mali,"30,458",+4,727 ,,"29,606",+6,125,,"1,433",34,"641,763","30,196","21,253,404 ",Africa
Benin,"26,952",,163 ,,"25,506",,"1,283",5,"2,127",13,"604,310","47,700","12,669,073 ",Africa
Isle of Man,"26,734",+409,81 ,,"24,658",+285,"1,995",,"311,560",944,"150,753","1,756,885","85,807 ",Europe
Somalia,"26,400",,"1,348 ",,"13,182",,"11,870",,"1,585",81,"400,466","24,044","16,655,404 ",Africa
Congo,"24,062",,384 ,,"20,178",,"3,500",,"4,184",67,"347,815","60,473","5,751,595 ",Africa
Saint Lucia,"22,892",+1,365 ,,"22,506",+3,21,1,"123,693","1,972","139,441","753,446","185,071 ",North America
Timor-Leste,"22,810",+21,130 ,+1,"22,665",+69,15,9,"16,752",95,"252,951","185,771","1,361,630 ",Asia
Bhutan,"22,625",+240,9 ,,"20,108",+681,"2,508",8,"28,777",11,"2,074,681","2,638,788","786,225 ",Asia
Taiwan,"22,091",+89,853 ,,"19,729",+49,"1,509",,925,36,"12,372,789","517,886","23,890,950 ",Asia
Burkina Faso,"20,751",,375 ,,"20,309",,67,,948,17,"248,995","11,376","21,888,557 ",Africa
Cayman Islands,"19,433",,22 ,,"8,553",,"10,858",2,"289,828",328,"222,773","3,322,491","67,050 ",North America
Nicaragua,"18,365",+75,223 ,,"4,225",,"13,917",,"2,717",33,,,"6,760,143 ",North America
South Sudan,"17,144",+7,138 ,,"13,507",,"3,499",1,"1,501",12,"354,474","31,041","11,419,496 ",Africa
Gibraltar,"16,402",+108,101 ,,"15,804",+41,497,10,"487,082","2,999","527,849","15,675,269","33,674 ",Europe
Equatorial Guinea,"15,902",+3,183 ,,"15,689",+10,30,5,"10,729",123,"298,992","201,722","1,482,195 ",Africa
Djibouti,"15,574",+1,189 ,,"15,381",,4,,"15,378",187,"293,927","290,237","1,012,714 ",Africa
Liechtenstein,"15,497",+39,83 ,,"14,912",+105,502,4,"404,452","2,166","80,413","2,098,679","38,316 ",Europe
San Marino,"14,968",,112 ,,"14,541",,315,4,"439,537","3,289","142,376","4,180,889","34,054 ",Europe
CAR,"14,649",,113 ,,"6,859",,"7,677",2,"2,945",23,"81,294","16,343","4,974,192 ",Africa
Grenada,"13,954",+18,218 ,+1,"13,686",+27,50,4,"123,029","1,922","141,615","1,248,589","113,420 ",North America
Bermuda,"12,231",,126 ,,"11,793",,312,,"197,650","2,036","828,811","13,393,410","61,882 ",North America
Gambia,"11,973",,365 ,,"11,591",,17,,"4,726",144,"155,686","61,454","2,533,370 ",Africa
Greenland,"11,951",+15,21 ,+1,"2,761",,"9,169",4,"209,891",369,"164,926","2,896,538","56,939 ",North America
Yemen,"11,802",+1,"2,142  ",,"8,931",,729,23,381,69,"265,253","8,569","30,955,470 ",Asia
Dominica,"11,777",+32,63 ,+1,"11,498",+46,216,,"162,904",871,"179,699","2,485,670","72,294 ",North America
Monaco,"10,272",+97,54 ,,"9,898",+50,320,4,"258,604","1,359","54,960","1,383,651","39,721 ",Europe
Solomon Islands,"10,204",+353,128 ,+1,"2,195",,"7,881",1,"14,255",179,"5,117","7,148","715,843 ",Australia/Oceania
Saint Martin,"9,912",,63 ,,"1,399",,"8,450",7,"249,045","1,583","112,382","2,823,668","39,800 ",North America
Eritrea,"9,723",,103 ,,"9,619",,1,,"2,678",28,"23,693","6,525","3,630,853 ",Africa
Sint Maarten,"9,665",+24,86 ,+1,"9,546",+16,33,10,"221,101","1,967","62,056","1,419,623","43,713 ",North America
Niger,"8,797",+3,308 ,,"8,469",+1,20,1,342,12,"235,282","9,151","25,712,218 ",Africa
Guinea-Bissau,"8,124",+11,169 ,,"7,102",+7,853,6,"3,967",83,"127,804","62,405","2,047,972 ",Africa
Comoros,"8,078",+1,160 ,,"7,905",+2,13,,"8,961",177,,,"901,454 ",Africa
Caribbean Netherlands,"8,039",,31 ,,"7,730",,278,,"301,742","1,164","30,126","1,130,771","26,642 ",North America
Sierra Leone,"7,674",,125 ,,N/A,N/A,N/A,,930,15,"259,958","31,487","8,255,937 ",Africa
Antigua and Barbuda,"7,473",,135 ,,"7,335",,3,1,"75,239","1,359","18,901","190,296","99,324 ",North America
Liberia,"7,397",,294 ,,"5,747",,"1,356",2,"1,406",56,"139,824","26,572","5,262,064 ",Africa
Chad,"7,286",,190 ,,"4,874",,"2,222",,423,11,"191,341","11,101","17,236,023 ",Africa
St. Vincent Grenadines,"6,745",,106 ,,"6,636",,3,,"60,468",950,"98,446","882,560","111,546 ",North America
British Virgin Islands,"6,104",,62 ,,N/A,N/A,N/A,1,"199,627","2,028","101,161","3,308,402","30,577 ",North America
Sao Tome and Principe,"5,943",+2,73 ,,"5,862",,8,,"26,278",323,"29,036","128,388","226,158 ",Africa
Turks and Caicos,"5,874",,36 ,,"5,808",,30,4,"148,266",909,"419,792","10,595,992","39,618 ",North America
Saint Kitts and Nevis,"5,548",,42 ,,"5,504",,2,1,"103,035",780,"65,141","1,209,765","53,846 ",North America
Palau,"3,970",+4,6 ,,"3,677",,287,,"217,630",329,"39,331","2,156,068","18,242 ",Australia/Oceania
Tonga,"3,784",+366,2 ,,"1,399",+72,"2,383",,"35,116",19,"108,932","1,010,914","107,756 ",Australia/Oceania
St. Barth,"3,780",,6 ,,N/A,N/A,N/A,,"380,703",604,"78,646","7,920,838","9,929 ",North America
Kiribati,"3,057",+2,13 ,,"2,524",+9,520,9,"24,935",106,,,"122,601 ",Australia/Oceania
